PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,POSITION
1628973,Jalen Brunson,NYK,28.0,65,35.4,26.0,2.9,7.3,0.9,0.1,2.5,0.488,0.383,0.821,0.4,2.5,118.3,115.7,2.6,0.318,2.9,23.5,0.012,0.072,0.042,8.1,0.551,0.605,0.289,97.79,0.138,
1631105,Jalen Duren,DET,21.0,78,26.1,11.8,10.3,2.7,0.7,1.1,1.7,0.692,0.0,0.669,3.6,6.8,115.5,114.0,1.5,0.141,1.54,21.0,0.137,0.259,0.199,13.6,0.692,0.703,0.161,101.29,0.14,
1630224,Jalen Green,HOU,23.0,82,32.9,21.0,4.6,3.4,0.9,0.3,2.5,0.423,0.354,0.813,0.5,4.0,113.8,111.1,2.8,0.159,1.39,13.7,0.015,0.12,0.065,9.9,0.505,0.544,0.267,99.75,0.111,
1641720,Jalen Hood-Schifino,PHI,22.0,15,21.0,7.1,1.8,2.5,0.3,0.5,1.2,0.378,0.304,0.857,0.2,1.6,107.2,123.5,-16.4,0.165,2.06,22.7,0.009,0.077,0.041,11.0,0.449,0.494,0.164,101.36,0.049,
1630552,Jalen Johnson,ATL,23.0,36,35.7,18.9,10.0,5.0,1.6,1.0,2.9,0.5,0.312,0.746,1.7,8.3,111.8,110.2,1.6,0.203,1.71,20.5,0.046,0.216,0.132,12.0,0.541,0.569,0.214,106.68,0.135,
1629618,Jalen Pickett,DEN,25.0,49,13.6,4.1,1.4,2.2,0.4,0.1,0.5,0.428,0.396,0.75,0.3,1.1,112.6,109.7,2.9,0.211,4.46,34.1,0.022,0.078,0.051,7.6,0.539,0.545,0.13,99.25,0.078,
1630188,Jalen Smith,CHI,25.0,64,15.0,8.2,5.6,1.0,0.3,0.7,0.6,0.466,0.324,0.809,1.4,4.2,110.3,111.5,-1.2,0.101,1.76,11.9,0.085,0.241,0.165,6.8,0.554,0.586,0.201,106.06,0.133,
1630591,Jalen Suggs,ORL,24.0,35,28.6,16.2,4.0,3.7,1.5,0.9,2.9,0.41,0.314,0.882,0.7,3.4,105.7,104.8,1.0,0.216,1.26,17.0,0.023,0.126,0.072,13.5,0.489,0.536,0.268,99.02,0.107,
1631114,Jalen Williams,OKC,24.0,69,32.4,21.6,5.3,5.1,1.6,0.7,2.2,0.484,0.365,0.789,0.9,4.5,116.7,106.5,10.2,0.233,2.36,19.7,0.026,0.131,0.079,8.3,0.537,0.573,0.27,102.44,0.138,
1630592,Jalen Wilson,BKN,24.0,79,25.7,9.5,3.4,1.8,0.5,0.1,1.0,0.397,0.337,0.818,0.9,2.5,106.9,113.7,-6.7,0.11,1.84,15.9,0.035,0.102,0.067,8.6,0.495,0.541,0.161,97.23,0.065,
1631288,Jamal Cain,NOP,26.0,37,13.6,5.3,2.3,0.6,0.6,0.2,0.6,0.43,0.325,0.68,0.7,1.6,106.4,119.3,-12.9,0.065,1.0,9.8,0.05,0.117,0.082,9.8,0.513,0.544,0.167,100.49,0.067,
1627750,Jamal Murray,DEN,28.0,67,36.1,21.4,3.9,6.0,1.4,0.5,2.1,0.474,0.393,0.886,0.7,3.2,122.0,115.5,6.5,0.223,2.92,22.9,0.019,0.084,0.053,7.8,0.543,0.584,0.235,100.72,0.111,
1642347,Jamal Shead,TOR,22.0,75,19.6,7.1,1.5,4.2,0.8,0.1,1.6,0.405,0.323,0.768,0.4,1.1,105.5,113.3,-7.8,0.307,2.7,32.8,0.019,0.057,0.037,12.1,0.476,0.499,0.179,102.18,0.07,
201935,James Harden,LAC,35.0,79,35.3,22.8,5.8,8.7,1.5,0.7,4.3,0.41,0.352,0.874,0.7,5.1,115.4,109.2,6.2,0.365,2.01,26.9,0.02,0.143,0.083,13.4,0.501,0.582,0.286,98.82,0.145,
201949,James Johnson,IND,38.0,12,3.1,0.7,0.5,0.3,0.0,0.2,0.3,0.364,0.0,0.0,0.0,0.5,97.4,110.5,-13.1,0.16,1.0,21.1,0.0,0.176,0.087,21.1,0.364,0.35,0.165,100.28,0.015,
1642419,Jamison Battle,TOR,24.0,59,17.7,7.1,2.7,0.9,0.3,0.2,0.5,0.429,0.405,0.889,0.6,2.1,105.0,113.4,-8.4,0.073,1.96,12.2,0.032,0.117,0.072,6.2,0.581,0.59,0.147,102.32,0.072,
1641716,Jarace Walker,IND,21.0,75,15.8,6.1,3.1,1.5,0.7,0.3,1.0,0.472,0.405,0.667,0.3,2.7,107.0,112.1,-5.0,0.129,1.41,19.1,0.021,0.178,0.098,13.5,0.576,0.59,0.165,103.23,0.087,
1630215,Jared Butler,PHI,24.0,60,17.4,9.0,1.8,3.7,0.7,0.2,1.3,0.448,0.355,0.824,0.4,1.4,108.5,114.5,-6.0,0.317,2.75,27.9,0.022,0.076,0.049,10.2,0.514,0.549,0.222,102.6,0.102,
1642272,Jared McCain,PHI,21.0,23,25.7,15.3,2.4,2.6,0.7,0.0,1.6,0.46,0.383,0.875,0.6,1.9,109.3,111.4,-2.1,0.171,1.62,15.2,0.022,0.076,0.048,9.3,0.553,0.589,0.243,98.18,0.106,
1631197,Jared Rhoden,TOR,25.0,14,16.2,8.4,3.0,1.1,0.7,0.1,0.6,0.483,0.308,0.88,1.0,2.0,118.1,103.4,14.7,0.098,1.78,12.9,0.052,0.113,0.082,7.3,0.552,0.602,0.183,103.89,0.106,
1628991,Jaren Jackson Jr.,MEM,25.0,74,29.8,22.2,5.6,2.0,1.2,1.5,2.1,0.488,0.375,0.781,1.2,4.4,115.2,108.8,6.4,0.102,0.97,8.8,0.038,0.134,0.087,9.1,0.548,0.591,0.274,105.56,0.124,
1629020,Jarred Vanderbilt,LAL,26.0,36,16.1,4.1,5.1,1.1,1.0,0.3,0.8,0.488,0.281,0.556,1.9,3.2,115.6,112.2,3.3,0.094,1.41,19.9,0.114,0.194,0.154,14.1,0.525,0.537,0.116,100.61,0.082,
1628386,Jarrett Allen,CLE,27.0,82,28.0,13.5,9.7,1.9,0.9,0.9,1.2,0.706,0.0,0.718,2.6,7.1,121.9,111.3,10.5,0.091,1.63,15.5,0.095,0.238,0.169,9.5,0.706,0.724,0.156,101.43,0.148,
1629750,Javonte Green,CLE,31.0,68,18.5,5.1,3.2,0.8,1.0,0.5,0.5,0.429,0.326,0.724,0.9,2.3,109.1,117.0,-7.8,0.059,1.75,13.8,0.042,0.122,0.081,7.9,0.509,0.541,0.113,101.97,0.064,
1629637,Jaxson Hayes,LAL,25.0,56,19.5,6.8,4.8,1.0,0.6,0.9,0.8,0.722,0.0,0.622,1.4,3.4,112.3,109.8,2.5,0.076,1.35,15.8,0.074,0.163,0.121,11.7,0.722,0.72,0.12,100.51,0.097,
1630643,Jay Huff,MEM,27.0,64,11.7,6.9,2.0,0.6,0.3,0.9,0.5,0.515,0.405,0.786,0.5,1.5,111.0,110.1,0.8,0.077,1.12,9.4,0.039,0.12,0.081,8.4,0.648,0.666,0.194,106.71,0.108,
1627759,Jaylen Brown,BOS,28.0,63,34.3,22.2,5.8,4.5,1.2,0.3,2.6,0.463,0.324,0.764,1.3,4.5,121.1,111.7,9.5,0.204,1.77,16.8,0.037,0.126,0.082,9.5,0.515,0.555,0.282,98.57,0.114,
1641740,Jaylen Clark,MIN,23.0,40,13.0,4.1,1.3,0.7,0.9,0.1,0.2,0.467,0.431,0.784,0.7,0.7,115.2,109.6,5.6,0.067,3.25,15.1,0.047,0.053,0.05,4.7,0.558,0.598,0.115,101.98,0.057,
1641798,Jaylen Martin,WAS,21.0,16,14.9,4.9,2.8,1.1,0.6,0.0,0.8,0.419,0.304,0.9,0.7,2.1,93.6,120.7,-27.1,0.12,1.42,16.0,0.04,0.141,0.086,11.3,0.466,0.497,0.155,100.58,0.074,
1642377,Jaylen Wells,MEM,21.0,79,25.9,10.4,3.4,1.7,0.6,0.1,0.9,0.425,0.352,0.822,1.1,2.3,116.7,111.9,4.7,0.082,1.96,14.4,0.04,0.083,0.061,7.4,0.527,0.56,0.156,104.64,0.065,
1631119,Jaylin Williams,OKC,23.0,47,16.7,5.9,5.6,2.6,0.5,0.6,0.7,0.439,0.399,0.767,1.0,4.6,121.0,103.0,17.9,0.19,3.43,30.9,0.059,0.251,0.158,9.0,0.577,0.594,0.141,102.7,0.124,
1642281,Jaylon Tyson,CLE,22.0,47,9.6,3.6,2.0,0.9,0.3,0.1,0.6,0.43,0.345,0.792,0.8,1.3,108.4,108.8,-0.4,0.135,1.69,19.1,0.076,0.117,0.097,11.3,0.497,0.523,0.164,101.31,0.075,
1628369,Jayson Tatum,BOS,27.0,72,36.4,26.8,8.7,6.0,1.1,0.5,2.9,0.452,0.343,0.814,0.7,8.0,119.6,109.8,9.8,0.266,2.06,18.9,0.017,0.206,0.112,9.2,0.537,0.582,0.301,98.14,0.158,
1641789,Jazian Gortman,DAL,22.0,16,3.5,1.5,0.3,0.4,0.1,0.1,0.3,0.391,0.364,0.5,0.1,0.3,103.8,99.2,4.6,0.154,1.2,17.1,0.016,0.065,0.04,14.3,0.478,0.485,0.195,109.79,0.031,
1630288,Jeff Dowtin Jr.,PHI,28.0,41,15.1,7.0,1.5,1.9,0.6,0.3,0.4,0.487,0.4,0.733,0.3,1.2,107.6,116.7,-9.2,0.196,5.2,22.8,0.018,0.079,0.047,4.4,0.548,0.57,0.176,99.32,0.106,
201145,Jeff Green,HOU,38.0,32,12.4,5.4,1.8,0.6,0.2,0.1,0.3,0.504,0.367,0.808,0.3,1.5,112.2,116.1,-3.9,0.068,2.22,12.4,0.024,0.108,0.065,5.6,0.624,0.649,0.144,100.43,0.085,
203924,Jerami Grant,POR,31.0,47,32.4,14.4,3.5,2.1,0.9,1.0,1.4,0.373,0.365,0.849,0.6,2.9,107.4,113.4,-6.1,0.099,1.55,12.5,0.015,0.088,0.05,8.0,0.467,0.523,0.192,100.41,0.07,
1630526,Jeremiah Robinson-Earl,NOP,24.0,66,18.8,6.3,4.8,1.3,0.6,0.1,0.8,0.455,0.341,0.836,1.7,3.1,107.2,119.0,-11.8,0.101,1.73,17.2,0.082,0.166,0.122,10.0,0.536,0.563,0.14,100.95,0.087,
1631110,Jeremy Sochan,SAS,22.0,54,25.3,11.4,6.5,2.4,0.8,0.5,1.6,0.535,0.308,0.696,2.4,4.2,111.9,114.5,-2.7,0.138,1.52,17.4,0.088,0.154,0.121,11.4,0.565,0.589,0.184,101.53,0.101,
1630579,Jericho Sims,MIL,26.0,53,11.9,1.8,3.7,0.6,0.2,0.4,0.6,0.634,0.0,0.615,1.3,2.4,111.5,109.1,2.4,0.068,1.0,23.1,0.114,0.196,0.156,23.1,0.634,0.639,0.074,98.7,0.07,
1641724,Jett Howard,ORL,21.0,60,11.7,4.5,1.2,0.7,0.2,0.2,0.6,0.374,0.296,0.696,0.3,0.8,103.0,108.7,-5.7,0.102,1.22,12.5,0.026,0.074,0.048,10.2,0.479,0.491,0.181,99.92,0.045,
1628975,Jevon Carter,CHI,29.0,36,8.9,4.3,1.1,1.1,0.4,0.1,0.3,0.377,0.333,0.8,0.1,1.0,114.8,111.5,3.3,0.166,3.64,19.9,0.012,0.094,0.054,5.5,0.497,0.509,0.2,106.46,0.082,
202710,Jimmy Butler III,GSW,35.0,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,0.504,0.308,0.842,2.3,3.1,115.9,109.6,6.3,0.26,4.03,26.2,0.07,0.101,0.085,6.5,0.531,0.626,0.203,98.95,0.145,
1629111,Jock Landale,HOU,29.0,42,11.9,4.8,3.3,0.9,0.3,0.2,0.5,0.533,0.423,0.675,1.3,1.9,110.5,112.6,-2.1,0.102,1.76,16.3,0.099,0.151,0.125,9.3,0.569,0.59,0.148,103.58,0.097,
204060,Joe Ingles,MIN,37.0,19,6.0,0.8,0.6,1.2,0.1,0.0,0.5,0.261,0.2,0.0,0.1,0.5,108.9,113.1,-4.2,0.261,2.56,41.8,0.017,0.08,0.048,16.4,0.326,0.326,0.113,102.03,0.025,
203954,Joel Embiid,PHI,31.0,19,30.2,23.8,8.2,4.5,0.7,0.9,3.3,0.444,0.299,0.882,1.9,6.3,104.0,109.5,-5.5,0.286,1.37,15.8,0.062,0.207,0.134,11.5,0.481,0.58,0.342,99.95,0.169,
1628381,John Collins,UTA,27.0,40,30.5,19.0,8.2,2.0,1.0,1.0,2.6,0.527,0.399,0.848,2.2,6.0,112.4,113.3,-0.9,0.105,0.78,10.2,0.073,0.179,0.128,13.2,0.583,0.628,0.234,101.72,0.129,
1629723,John Konchar,MEM,29.0,46,12.1,2.4,3.3,0.9,0.7,0.3,0.3,0.451,0.371,0.875,0.8,2.5,113.2,107.8,5.4,0.095,2.63,27.6,0.06,0.187,0.123,10.5,0.577,0.592,0.077,105.46,0.094,
1631098,Johnny Davis,WAS,23.0,34,7.1,2.4,1.1,0.3,0.4,0.2,0.2,0.41,0.241,0.6,0.3,0.8,104.7,107.2,-2.5,0.064,1.57,10.7,0.036,0.104,0.069,6.8,0.455,0.473,0.15,106.66,0.067,
1642277,Johnny Furphy,IND,20.0,50,7.6,2.1,1.4,0.4,0.4,0.2,0.2,0.38,0.3,0.818,0.5,1.0,106.1,105.4,0.6,0.063,1.58,14.4,0.06,0.126,0.093,9.1,0.462,0.506,0.118,105.49,0.059,
1630548,Johnny Juzang,UTA,24.0,64,19.8,8.9,2.9,1.1,0.6,0.1,0.6,0.429,0.376,0.849,0.7,2.2,107.2,120.3,-13.1,0.08,1.89,11.3,0.031,0.109,0.07,6.0,0.554,0.573,0.174,102.1,0.071,
202685,Jonas Valančiūnas,SAC,33.0,81,18.8,10.4,7.7,2.0,0.5,0.6,1.5,0.55,0.216,0.879,2.3,5.4,109.2,118.8,-9.6,0.171,1.37,16.6,0.122,0.286,0.203,12.2,0.557,0.602,0.222,101.28,0.147,
1628371,Jonathan Isaac,ORL,27.0,71,15.4,5.4,4.4,0.6,0.9,1.1,0.5,0.414,0.258,0.682,1.7,2.7,105.9,106.6,-0.7,0.056,1.21,9.0,0.1,0.188,0.141,7.4,0.474,0.512,0.155,98.62,0.108,
1630228,Jonathan Kuminga,GSW,22.0,47,24.3,15.3,4.6,2.2,0.8,0.4,1.5,0.454,0.305,0.668,1.2,3.4,110.0,108.9,1.0,0.151,1.46,12.2,0.045,0.134,0.088,8.3,0.495,0.535,0.271,100.21,0.11,
1642367,Jonathan Mogbo,TOR,23.0,63,20.4,6.2,4.9,2.3,0.9,0.5,1.1,0.438,0.243,0.732,1.7,3.2,103.7,111.9,-8.2,0.16,2.09,24.1,0.076,0.157,0.114,11.5,0.462,0.496,0.145,102.69,0.083,
203903,Jordan Clarkson,UTA,33.0,37,26.0,16.2,3.2,3.7,0.8,0.2,2.3,0.408,0.362,0.797,0.7,2.5,107.5,117.5,-10.0,0.238,1.6,17.8,0.025,0.092,0.058,11.1,0.493,0.54,0.269,102.16,0.102,
1630692,Jordan Goodwin,LAL,26.0,29,18.7,5.6,3.9,1.4,1.0,0.4,0.9,0.438,0.382,0.818,1.3,2.6,111.2,112.4,-1.2,0.108,1.62,19.4,0.068,0.135,0.101,12.0,0.528,0.541,0.134,99.53,0.08,
1641722,Jordan Hawkins,NOP,23.0,56,23.6,10.8,2.8,1.2,0.5,0.4,1.0,0.372,0.331,0.816,0.4,2.4,106.6,118.1,-11.4,0.076,1.14,9.2,0.017,0.097,0.056,8.1,0.471,0.504,0.204,101.14,0.066,
1629162,Jordan McLaughlin,SAS,29.0,46,6.8,2.1,0.7,1.1,0.3,0.0,0.3,0.431,0.413,0.773,0.1,0.5,118.0,108.9,9.1,0.208,3.19,34.2,0.021,0.074,0.05,10.7,0.563,0.6,0.134,99.58,0.083,
1641757,Jordan Miller,LAC,25.0,37,11.4,4.1,1.6,0.9,0.5,0.1,0.7,0.433,0.211,0.8,0.6,0.9,103.8,109.8,-6.0,0.124,1.31,16.2,0.053,0.084,0.068,12.4,0.463,0.509,0.175,100.15,0.07,
1629673,Jordan Poole,WAS,26.0,68,29.4,20.5,3.0,4.5,1.3,0.4,3.0,0.432,0.378,0.883,0.5,2.5,104.8,117.9,-13.1,0.254,1.49,18.0,0.014,0.08,0.046,12.1,0.544,0.591,0.281,103.95,0.107,
1641775,Jordan Walsh,BOS,21.0,52,7.8,1.6,1.3,0.4,0.2,0.2,0.3,0.361,0.273,0.583,0.4,0.9,111.8,108.0,3.8,0.064,1.12,15.3,0.057,0.113,0.085,13.7,0.452,0.464,0.11,98.14,0.045,
1630631,Jose Alvarado,NOP,27.0,56,24.4,10.3,2.4,4.6,1.3,0.3,1.5,0.392,0.359,0.811,0.5,1.9,108.4,117.1,-8.7,0.278,3.01,29.0,0.019,0.077,0.047,9.6,0.498,0.523,0.193,99.89,0.09,
1630528,Josh Christopher,MIA,23.0,14,5.0,2.0,0.6,0.6,0.4,0.2,0.4,0.355,0.182,0.667,0.0,0.6,105.7,108.2,-2.5,0.145,1.33,16.7,0.0,0.115,0.063,12.5,0.387,0.416,0.235,109.7,0.063,
1630581,Josh Giddey,CHI,22.0,70,30.2,14.6,8.1,7.2,1.2,0.6,2.9,0.465,0.378,0.781,1.8,6.3,113.1,114.4,-1.4,0.322,2.49,31.4,0.059,0.192,0.127,12.6,0.531,0.57,0.214,104.47,0.13,
1630182,Josh Green,CHA,24.0,68,27.8,7.4,2.5,1.6,1.1,0.2,1.0,0.428,0.391,0.681,0.8,1.7,105.3,114.2,-8.9,0.081,1.54,17.1,0.027,0.06,0.043,11.1,0.543,0.559,0.115,100.08,0.043,
1628404,Josh Hart,NYK,30.0,77,37.6,13.6,9.6,5.9,1.5,0.4,2.1,0.525,0.333,0.776,2.1,7.5,117.9,114.3,3.6,0.206,2.87,30.8,0.057,0.203,0.13,10.8,0.579,0.611,0.151,97.79,0.119,
1631169,Josh Minott,MIN,22.0,46,6.0,2.6,1.0,0.4,0.3,0.3,0.2,0.489,0.326,0.895,0.3,0.8,104.0,107.0,-3.0,0.096,1.64,14.2,0.044,0.115,0.081,8.7,0.567,0.605,0.16,104.77,0.095,
1629006,Josh Okogie,CHA,26.0,40,15.6,7.1,2.8,0.8,1.2,0.5,0.8,0.443,0.348,0.741,1.1,1.7,108.8,109.3,-0.5,0.082,1.06,10.5,0.066,0.108,0.086,9.9,0.519,0.567,0.185,98.69,0.1,
201950,Jrue Holiday,BOS,35.0,62,30.6,11.1,4.3,3.9,1.1,0.4,1.2,0.443,0.353,0.909,1.2,3.0,116.6,107.7,8.9,0.174,3.1,25.9,0.038,0.091,0.065,8.3,0.538,0.565,0.156,99.38,0.088,
1630577,Julian Champagnie,SAS,24.0,82,23.6,9.9,3.9,1.4,0.7,0.4,0.9,0.415,0.371,0.904,0.8,3.1,112.3,114.5,-2.1,0.078,1.5,12.6,0.032,0.121,0.077,8.4,0.549,0.577,0.164,102.25,0.079,
1641763,Julian Phillips,CHI,21.0,79,14.2,4.6,2.1,0.5,0.5,0.3,0.3,0.446,0.327,0.789,0.8,1.3,112.9,111.1,1.8,0.045,1.44,10.1,0.056,0.082,0.07,7.0,0.533,0.571,0.126,104.0,0.055,
1631124,Julian Strawther,DEN,23.0,65,21.3,9.0,2.2,1.3,0.6,0.2,0.9,0.432,0.349,0.822,0.3,1.9,111.9,114.4,-2.5,0.082,1.46,12.5,0.012,0.083,0.049,8.6,0.529,0.559,0.173,102.79,0.057,
203944,Julius Randle,MIN,30.0,69,32.3,18.7,7.1,4.7,0.7,0.2,2.8,0.485,0.344,0.806,2.1,5.0,115.0,111.6,3.4,0.228,1.65,20.1,0.065,0.149,0.108,12.2,0.542,0.593,0.246,98.45,0.124,
1630551,Justin Champagnie,WAS,24.0,62,21.6,8.8,5.7,1.0,1.0,0.6,0.9,0.511,0.383,0.685,1.8,3.9,107.1,116.8,-9.7,0.066,1.11,10.8,0.077,0.159,0.119,9.7,0.601,0.614,0.15,102.96,0.101,
1642348,Justin Edwards,PHI,21.0,44,26.2,10.1,3.4,1.6,1.0,0.4,1.1,0.455,0.363,0.696,1.0,2.3,111.6,123.2,-11.6,0.084,1.41,13.3,0.038,0.094,0.065,9.5,0.546,0.559,0.165,99.43,0.062,
1631303,Justin Minaya,POR,26.0,19,5.3,0.9,0.5,0.4,0.3,0.1,0.3,0.381,0.2,0.0,0.3,0.3,95.0,101.9,-6.9,0.108,1.4,20.6,0.047,0.055,0.051,14.7,0.429,0.411,0.107,103.22,0.02,
203994,Jusuf Nurkić,CHA,30.0,51,20.8,8.9,7.8,2.3,0.8,0.7,1.9,0.477,0.305,0.664,1.7,6.1,106.1,115.1,-9.0,0.167,1.19,18.6,0.077,0.285,0.181,15.7,0.523,0.555,0.202,99.79,0.116,
1630231,KJ Martin,UTA,24.0,43,21.2,6.4,2.9,1.1,0.4,0.5,0.6,0.552,0.259,0.787,0.7,2.2,109.3,117.4,-8.1,0.074,2.0,16.4,0.032,0.103,0.067,8.2,0.59,0.618,0.112,100.63,0.061,
1642354,KJ Simpson,CHA,22.0,36,23.4,7.8,3.0,3.1,0.9,0.2,1.6,0.346,0.254,0.82,1.1,1.9,101.0,116.4,-15.4,0.21,2.0,22.8,0.042,0.081,0.06,11.4,0.4,0.437,0.188,99.1,0.06,
1630539,Kai Jones,DAL,24.0,40,11.7,5.0,3.1,0.6,0.4,0.6,0.5,0.798,0.2,0.719,1.0,2.1,107.0,109.2,-2.3,0.08,1.39,15.2,0.089,0.173,0.133,11.0,0.803,0.804,0.128,99.77,0.131,
1626157,Karl-Anthony Towns,NYK,29.0,72,35.0,24.4,12.8,3.1,1.0,0.7,2.7,0.526,0.42,0.829,2.9,9.8,119.4,112.7,6.8,0.13,1.16,12.4,0.087,0.284,0.187,10.7,0.584,0.63,0.265,99.25,0.161,
1631255,Karlo Matković,NOP,24.0,42,18.8,7.7,5.0,1.1,0.5,1.0,1.0,0.574,0.318,0.773,1.5,3.5,109.4,114.1,-4.7,0.083,1.07,13.5,0.079,0.177,0.129,12.6,0.619,0.639,0.155,101.91,0.096,
202695,Kawhi Leonard,LAC,34.0,37,31.9,21.5,5.9,3.1,1.6,0.5,1.9,0.498,0.411,0.81,0.9,5.0,120.3,107.9,12.4,0.147,1.61,13.5,0.033,0.158,0.098,8.4,0.56,0.589,0.28,97.26,0.134,
1630811,Keaton Wallace,ATL,26.0,31,16.2,5.4,1.6,2.6,0.9,0.3,1.1,0.401,0.329,1.0,0.2,1.4,106.2,108.4,-2.2,0.224,2.45,28.8,0.013,0.08,0.047,11.7,0.485,0.503,0.164,102.77,0.074,
1631099,Keegan Murray,SAC,24.0,76,34.3,12.4,6.7,1.4,0.8,0.9,0.8,0.444,0.343,0.833,1.9,4.8,114.8,113.4,1.5,0.055,1.82,10.7,0.056,0.134,0.095,5.9,0.538,0.553,0.148,100.09,0.075,
1631232,Keion Brooks Jr.,NOP,24.0,14,23.7,10.1,4.1,0.9,0.7,0.7,0.9,0.486,0.326,0.733,0.9,3.3,100.7,121.2,-20.5,0.062,1.08,8.8,0.034,0.136,0.084,8.2,0.55,0.581,0.169,101.63,0.079,
1642276,Kel'el Ware,MIA,21.0,64,22.2,9.3,7.4,0.9,0.6,1.1,0.9,0.554,0.315,0.687,1.8,5.6,112.8,110.9,1.9,0.062,1.05,9.8,0.087,0.238,0.167,9.3,0.592,0.603,0.169,98.6,0.119,
1629640,Keldon Johnson,SAS,25.0,77,23.9,12.7,4.8,1.6,0.6,0.3,1.0,0.482,0.318,0.773,1.5,3.4,110.1,115.9,-5.8,0.105,1.62,11.9,0.057,0.136,0.096,7.3,0.538,0.572,0.207,102.06,0.103,
203482,Kelly Olynyk,NOP,34.0,44,20.2,8.7,4.7,2.9,0.8,0.4,1.7,0.5,0.418,0.769,1.4,3.3,110.7,113.4,-2.7,0.2,1.68,24.4,0.069,0.154,0.112,14.5,0.562,0.609,0.185,100.28,0.098,
1626162,Kelly Oubre Jr.,PHI,29.0,60,34.6,15.1,6.1,1.8,1.5,0.5,1.3,0.47,0.293,0.751,1.6,4.5,110.7,116.4,-5.7,0.079,1.35,10.7,0.046,0.14,0.091,8.0,0.518,0.551,0.186,98.68,0.084,
1629026,Kenrich Williams,OKC,30.0,69,16.4,6.3,3.5,1.4,0.6,0.1,0.6,0.483,0.386,0.718,0.9,2.6,118.7,104.1,14.5,0.111,2.49,19.2,0.056,0.148,0.102,7.7,0.576,0.587,0.151,101.26,0.093,
203484,Kentavious Caldwell-Pope,MEM,32.0,77,29.6,8.7,2.2,1.8,1.3,0.4,0.8,0.439,0.342,0.863,0.4,1.8,109.1,108.6,0.5,0.086,2.19,17.7,0.014,0.064,0.038,8.1,0.543,0.574,0.121,96.52,0.065,
1631165,Keon Ellis,SAC,25.0,80,24.4,8.3,2.7,1.5,1.5,0.8,0.9,0.489,0.433,0.849,0.8,1.9,116.1,113.2,3.0,0.08,1.69,17.4,0.031,0.079,0.055,10.3,0.639,0.664,0.125,99.07,0.073,
1630553,Keon Johnson,BKN,23.0,79,24.4,10.6,3.8,2.2,1.0,0.4,1.5,0.389,0.314,0.77,0.8,3.0,104.1,114.4,-10.3,0.148,1.51,15.5,0.031,0.125,0.076,10.3,0.47,0.499,0.212,98.77,0.07,
1642352,Keshad Johnson,MIA,24.0,16,6.1,2.7,1.8,0.3,0.3,0.3,0.3,0.692,0.429,0.444,0.4,1.4,105.5,104.1,1.3,0.058,1.0,10.5,0.067,0.188,0.136,10.5,0.75,0.718,0.145,106.64,0.114,
1630556,Kessler Edwards,DAL,24.0,40,15.2,4.2,2.9,1.1,0.5,0.5,0.4,0.496,0.407,0.923,0.6,2.3,110.0,122.3,-12.3,0.09,2.63,21.1,0.037,0.154,0.096,8.0,0.578,0.597,0.11,102.71,0.067,
201142,Kevin Durant,PHX,36.0,62,36.5,26.6,6.0,4.2,0.8,1.2,3.1,0.527,0.43,0.839,0.4,5.7,116.5,117.4,-1.0,0.188,1.38,15.2,0.011,0.147,0.084,11.0,0.598,0.642,0.283,99.49,0.142,
1628989,Kevin Huerter,CHI,26.0,69,24.3,9.9,3.0,2.3,1.0,0.3,1.0,0.425,0.338,0.714,0.4,2.5,114.5,111.7,2.8,0.124,2.33,18.4,0.017,0.098,0.058,7.9,0.535,0.544,0.171,102.32,0.073,
1628995,Kevin Knox II,GSW,25.0,14,6.0,3.3,1.2,0.4,0.1,0.3,0.3,0.5,0.267,0.75,0.5,0.7,112.7,115.6,-2.9,0.086,1.25,10.2,0.069,0.149,0.101,8.2,0.556,0.582,0.202,103.28,0.104,
201567,Kevin Love,MIA,36.0,23,10.9,5.3,4.1,1.0,0.7,0.2,0.6,0.357,0.358,0.696,1.0,3.1,108.7,112.3,-3.6,0.134,1.57,13.6,0.08,0.282,0.177,8.6,0.461,0.488,0.23,103.56,0.109,
1629645,Kevin Porter Jr.,MIL,25.0,75,19.8,10.3,3.7,3.4,1.1,0.2,1.8,0.449,0.311,0.769,0.6,3.1,109.1,108.0,1.1,0.276,1.88,22.9,0.029,0.148,0.092,12.2,0.492,0.531,0.248,100.63,0.119,
1626172,Kevon Looney,GSW,29.0,76,15.0,4.5,6.1,1.6,0.6,0.5,0.5,0.514,0.4,0.566,2.4,3.6,112.5,106.9,5.6,0.143,3.03,24.7,0.139,0.227,0.181,8.2,0.518,0.535,0.125,100.61,0.114,
1641718,Keyonte George,UTA,21.0,67,31.5,16.8,3.8,5.6,0.7,0.1,2.7,0.391,0.343,0.818,0.4,3.4,110.1,122.0,-11.9,0.272,2.06,23.6,0.012,0.104,0.058,11.5,0.485,0.539,0.237,101.25,0.093,
